2025-01-08 15:51:46,050 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.19.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:51:53,746 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:51:54,556 | ERROR | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=CREATE_VOLUME {admin=testuser2, owner=testuser2, volume=fstest, creationTime=1736351514521, modificationTime=1736351514521, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854775040, updateID=3, Transaction=3} | ret=FAILURE | PERMISSION_DENIED org.apache.hadoop.ozone.om.exceptions.OMException: User testuser2 doesn't have CREATE permission to access volume Volume:fstest 
	at org.apache.hadoop.ozone.om.OmMetadataReader.checkAcls(OmMetadataReader.java:598)
	at org.apache.hadoop.ozone.om.OmMetadataReader.checkAcls(OmMetadataReader.java:573) 
2025-01-08 15:51:57,208 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:51:57,983 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.19.0.12 | op=CREATE_VOLUME {admin=testuser, owner=testuser2, volume=fstest453, creationTime=1736351517976, modificationTime=1736351517976, quotaInBytes=-1, quotaInNamespace=-1, usedNamespace=0, objectID=-9223372036854774528, updateID=5, Transaction=5} | ret=SUCCESS |  
2025-01-08 15:52:00,682 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:52:01,421 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_VOLUME {volume=fstest453} | ret=SUCCESS |  
2025-01-08 15:52:01,482 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=CREATE_BUCKET {volume=fstest453, bucket=bucket1, bucketLayout=FILE_SYSTEM_OPTIMIZED, gdprEnabled=null, acls=[user:testuser2:a[ACCESS], group:testuser2:rl[ACCESS]], isVersionEnabled=false, storageType=DISK, creationTime=1736351521475, bucketEncryptionKey=null, modificationTime=1736351521475, usedBytes=0, usedNamespace=0, owner=testuser2, replicationType=null, replicationConfig=null, quotaInBytes=-1, quotaInNamespace=-1, Transaction=7} | ret=SUCCESS |  
2025-01-08 15:52:04,168 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:52:05,008 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_VOLUME {volume=fstest453} | ret=SUCCESS |  
2025-01-08 15:52:05,034 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:05,077 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:05,197 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=ALLOCATE_KEY {volume=fstest453, bucket=bucket1, key=key1, dataSize=17289, replicationType=NONE, Transaction=9} | ret=SUCCESS |  
2025-01-08 15:52:07,486 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=COMMIT_KEY {volume=fstest453, bucket=bucket1, key=key1, dataSize=17289, replicationType=RATIS, replicationFactor=THREE, Transaction=11} | ret=SUCCESS |  
2025-01-08 15:52:10,556 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:52:11,302 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_VOLUME {volume=fstest453} | ret=SUCCESS |  
2025-01-08 15:52:11,327 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:11,509 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=LIST_STATUS {volume=fstest453, bucket=bucket1, key=, owner=null, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2025-01-08 15:52:11,767 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=LIST_STATUS {volume=fstest453, bucket=bucket1, key=, owner=null, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2025-01-08 15:52:11,805 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=LIST_STATUS {volume=fstest453, bucket=bucket1, key=, owner=null, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2025-01-08 15:52:14,427 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:52:15,171 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_VOLUME {volume=fstest453} | ret=SUCCESS |  
2025-01-08 15:52:15,191 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:15,214 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_KEY {volume=fstest453, bucket=bucket1, key=key1, owner=null, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2025-01-08 15:52:15,313 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_FILE_STATUS {volume=fstest453, bucket=bucket1, key=key1, owner=null, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2025-01-08 15:52:15,322 | ERROR | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_KEY {volume=fstest453, bucket=bucket1, key=/.Trash/testuser2/Current/key1, owner=null, dataSize=0, replicationConfig=null} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key:.Trash/testuser2/Current/key1 not found
	at org.apache.hadoop.ozone.om.KeyManagerImpl.readKeyInfo(KeyManagerImpl.java:507)
	at org.apache.hadoop.ozone.om.KeyManagerImpl.lambda$13(KeyManagerImpl.java:2163) 
2025-01-08 15:52:15,328 | ERROR | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_KEY {volume=fstest453, bucket=bucket1, key=/.Trash/testuser2/Current, owner=null, dataSize=0, replicationConfig=null} | ret=FAILURE | KEY_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Key:.Trash/testuser2/Current not found
	at org.apache.hadoop.ozone.om.KeyManagerImpl.readKeyInfo(KeyManagerImpl.java:507)
	at org.apache.hadoop.ozone.om.KeyManagerImpl.lambda$13(KeyManagerImpl.java:2163) 
2025-01-08 15:52:15,340 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=CREATE_DIRECTORY {volume=fstest453, bucket=bucket1, key=/.Trash/testuser2/Current, dataSize=0, Transaction=13} | ret=SUCCESS |  
2025-01-08 15:52:15,363 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=RENAME_KEY {volume=fstest453, bucket=bucket1, dataSize=0, srcKey=key1, dstKey=.Trash/testuser2/Current/key1, Transaction=15} | ret=SUCCESS |  
2025-01-08 15:52:17,950 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:52:18,724 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_VOLUME {volume=fstest453} | ret=SUCCESS |  
2025-01-08 15:52:18,753 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:18,927 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2025-01-08 15:52:18,939 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:18,956 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_FILE_STATUS {volume=fstest453, bucket=bucket1, key=, owner=null, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2025-01-08 15:52:18,979 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_VOLUME {volume=fstest453} | ret=SUCCESS |  
2025-01-08 15:52:18,983 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:18,986 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=GET_FILE_STATUS {volume=fstest453, bucket=bucket1, key=, owner=null, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2025-01-08 15:52:18,989 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:18,991 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:18,996 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=LIST_STATUS {volume=fstest453, bucket=bucket1, key=, owner=null, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2025-01-08 15:52:19,005 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:19,009 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=LIST_STATUS {volume=fstest453, bucket=bucket1, key=, owner=null, dataSize=0, replicationConfig=null} | ret=SUCCESS |  
2025-01-08 15:52:19,012 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_BUCKET {volume=fstest453, bucket=bucket1} | ret=SUCCESS |  
2025-01-08 15:52:19,030 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=DELETE_KEYS {volume=fstest453, bucket=bucket1, deletedKeysList=.Trash, unDeletedKeysList=, Transaction=17} | ret=SUCCESS |  
2025-01-08 15:52:19,034 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=READ_VOLUME {volume=fstest453} | ret=SUCCESS |  
2025-01-08 15:52:19,041 | INFO  | OMAudit | user=testuser2/scm@EXAMPLE.COM | ip=172.19.0.12 | op=DELETE_BUCKET {volume=fstest453, bucket=bucket1, Transaction=19} | ret=SUCCESS |  
