2026-02-12 22:15:28,260 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 22:15:28,731 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.2 | op=GET_S3_SECRET {"Transaction":"1","S3GetSecretUser":"testuser/scm@EXAMPLE.COM"} | ret=SUCCESS |  
2026-02-12 22:15:32,548 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 22:15:33,483 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.2 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 22:15:33,558 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.2 | op=CREATE_BUCKET {"volume":"s3v","bucket":"bucket-qcmpqszwfx","bucketLayout":"OBJECT_STORE","gdprEnabled":null,"acls":"[user:testuser:a[ACCESS], group:testuser:rl[ACCESS]]","isVersionEnabled":"false","storageType":"DISK","creationTime":"1770934533552","bucketEncryptionKey":null,"modificationTime":"1770934533552","usedBytes":"0","usedNamespace":"0","snapshotUsedBytes":"0","snapshotUsedNamespace":"0","owner":"testuser","replicationType":null,"replicationConfig":null,"quotaInBytes":"-1","quotaInNamespace":"-1","Transaction":"2"} | ret=SUCCESS |  
2026-02-12 22:15:34,604 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 22:15:34,879 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.18.0.6 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 22:15:35,049 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 22:15:35,936 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 22:15:36,034 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 22:15:36,111 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-qcmpqszwfx"} | ret=SUCCESS |  
2026-02-12 22:15:36,246 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-qcmpqszwfx"} | ret=SUCCESS |  
2026-02-12 22:15:36,380 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.4 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"bucket-qcmpqszwfx","key":"testfile","dataSize":"29","replicationType":"NONE","Transaction":"3"} | ret=SUCCESS |  
2026-02-12 22:15:37,903 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.4 | op=COMMIT_KEY {"volume":"s3v","bucket":"bucket-qcmpqszwfx","key":"testfile","dataSize":"29","replicationType":"RATIS","replicationFactor":"THREE","ETag":"8672aa91546c6f93ab2fdc3451b9c5c3","Transaction":"4"} | ret=SUCCESS |  
2026-02-12 22:15:38,479 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 22:15:38,488 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-qcmpqszwfx"} | ret=SUCCESS |  
2026-02-12 22:15:38,497 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-qcmpqszwfx"} | ret=SUCCESS |  
2026-02-12 22:15:38,506 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.4 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"bucket-qcmpqszwfx","key":"dir1/dir2/file","dataSize":"29","replicationType":"NONE","Transaction":"5"} | ret=SUCCESS |  
2026-02-12 22:15:38,567 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.4 | op=COMMIT_KEY {"volume":"s3v","bucket":"bucket-qcmpqszwfx","key":"dir1/dir2/file","dataSize":"29","replicationType":"RATIS","replicationFactor":"THREE","ETag":"8672aa91546c6f93ab2fdc3451b9c5c3","Transaction":"6"} | ret=SUCCESS |  
2026-02-12 22:15:39,061 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 22:15:39,067 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-qcmpqszwfx"} | ret=SUCCESS |  
2026-02-12 22:15:39,082 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=LIST_KEYS {"volume":"s3v","bucket":"bucket-qcmpqszwfx","startKey":"","maxKeys":"1","keyPrefix":""} | ret=SUCCESS |  
2026-02-12 22:15:39,226 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-qcmpqszwfx","key":"","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 22:15:39,247 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-qcmpqszwfx","key":"","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 22:15:39,765 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 22:15:39,770 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-qcmpqszwfx"} | ret=SUCCESS |  
2026-02-12 22:15:39,776 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=LIST_KEYS {"volume":"s3v","bucket":"bucket-qcmpqszwfx","startKey":"","maxKeys":"1","keyPrefix":"dir1/"} | ret=SUCCESS |  
2026-02-12 22:15:39,782 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-qcmpqszwfx","key":"dir1/","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 22:15:39,788 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-qcmpqszwfx","key":"dir1/","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 22:15:40,326 | INFO  | OMAudit | user=null | ip=172.18.0.4 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
