2026-02-12 21:49:24,783 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 21:49:25,206 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.4 | op=GET_S3_SECRET {"Transaction":"1","S3GetSecretUser":"testuser/scm@EXAMPLE.COM"} | ret=SUCCESS |  
2026-02-12 21:49:29,096 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.4 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 21:49:29,976 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.18.0.2 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 21:49:30,241 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.4 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 21:49:30,381 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.4 | op=CREATE_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt","bucketLayout":"OBJECT_STORE","gdprEnabled":null,"acls":"[user:testuser:a[ACCESS], group:testuser:rl[ACCESS]]","isVersionEnabled":"false","storageType":"DISK","creationTime":"1770932970367","bucketEncryptionKey":null,"modificationTime":"1770932970367","usedBytes":"0","usedNamespace":"0","snapshotUsedBytes":"0","snapshotUsedNamespace":"0","owner":"testuser","replicationType":null,"replicationConfig":null,"quotaInBytes":"-1","quotaInNamespace":"-1","Transaction":"2"} | ret=SUCCESS |  
2026-02-12 21:49:31,628 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 21:49:32,059 | INFO  | OMAudit | user=s3g/s3g@EXAMPLE.COM | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 21:49:32,820 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-02-12 21:49:32,882 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 21:49:32,937 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
2026-02-12 21:49:33,023 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
2026-02-12 21:49:33,150 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.3 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"testfile","dataSize":"29","replicationType":"NONE","Transaction":"3"} | ret=SUCCESS |  
2026-02-12 21:49:34,575 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.3 | op=COMMIT_KEY {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"testfile","dataSize":"29","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4b4bc59af87a346909c8378501622be1","Transaction":"4"} | ret=SUCCESS |  
2026-02-12 21:49:35,160 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 21:49:35,168 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
2026-02-12 21:49:35,178 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
2026-02-12 21:49:35,188 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.3 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"dir1/dir2/file","dataSize":"29","replicationType":"NONE","Transaction":"5"} | ret=SUCCESS |  
2026-02-12 21:49:35,257 | INFO  | OMAudit | user=testuser/scm@EXAMPLE.COM | ip=172.18.0.3 | op=COMMIT_KEY {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"dir1/dir2/file","dataSize":"29","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4b4bc59af87a346909c8378501622be1","Transaction":"6"} | ret=SUCCESS |  
2026-02-12 21:49:35,775 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 21:49:35,782 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
2026-02-12 21:49:35,802 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_KEYS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","startKey":"","maxKeys":"1","keyPrefix":""} | ret=SUCCESS |  
2026-02-12 21:49:35,961 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 21:49:35,981 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 21:49:36,498 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 21:49:36,503 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
2026-02-12 21:49:36,510 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_KEYS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","startKey":"","maxKeys":"1","keyPrefix":"dir1/"} | ret=SUCCESS |  
2026-02-12 21:49:36,526 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"dir1/","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 21:49:36,537 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"dir1/","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 21:49:37,041 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 21:49:37,047 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
2026-02-12 21:49:37,055 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_KEYS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","startKey":"","maxKeys":"1","keyPrefix":"dir1/dir2/file"} | ret=SUCCESS |  
2026-02-12 21:49:37,061 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"dir1/dir2","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 21:49:37,067 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"dir1/dir2","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 21:49:37,560 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 21:49:37,566 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
2026-02-12 21:49:37,573 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_KEYS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","startKey":"","maxKeys":"1","keyPrefix":"dir1/dir2/file"} | ret=SUCCESS |  
2026-02-12 21:49:37,578 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"dir1/dir2","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 21:49:37,587 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=LIST_STATUS {"volume":"s3v","bucket":"bucket-fagzyxyrqt","key":"dir1/dir2","owner":null,"dataSize":"0","replicationConfig":null} | ret=SUCCESS |  
2026-02-12 21:49:38,143 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_VOLUME {"volume":"s3v"} | ret=SUCCESS |  
2026-02-12 21:49:38,150 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
2026-02-12 21:49:38,158 | INFO  | OMAudit | user=null | ip=172.18.0.3 | op=READ_BUCKET {"volume":"s3v","bucket":"bucket-fagzyxyrqt"} | ret=SUCCESS |  
