2023-07-14 03:00:23,078 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_KEY {bucket=[encrypted], path=[testfile]} | ret=SUCCESS |  
2023-07-14 03:00:24,165 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_KEY {bucket=[encrypted], path=[dir1/dir2/file]} | ret=SUCCESS |  
2023-07-14 03:00:25,151 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=GET_BUCKET {bucket=[encrypted], list-type=[2], encoding-type=[url], prefix=[], delimiter=[/]} | ret=SUCCESS |  
2023-07-14 03:00:26,030 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=GET_BUCKET {bucket=[encrypted], list-type=[2], encoding-type=[url], prefix=[dir1/], delimiter=[/]} | ret=SUCCESS |  
2023-07-14 03:00:26,842 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=GET_BUCKET {bucket=[encrypted], list-type=[2], encoding-type=[url], prefix=[dir1/dir2/file], delimiter=[/]} | ret=SUCCESS |  
2023-07-14 03:00:27,793 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_KEY {bucket=[encrypted], path=[specialchars/a+b]} | ret=SUCCESS |  
2023-07-14 03:00:28,548 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=GET_BUCKET {bucket=[encrypted], list-type=[2], encoding-type=[url], prefix=[specialchars/], delimiter=[/]} | ret=SUCCESS |  
2023-07-14 03:00:29,475 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {bucket=[ozone-test-ilrfwmmrvo]} | ret=SUCCESS |  
2023-07-14 03:00:29,739 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_KEY {bucket=[encrypted], path=[README3.md]} | ret=SUCCESS |  
2023-07-14 03:00:30,057 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_KEY {bucket=[encrypted], path=[README4.md]} | ret=SUCCESS |  
2023-07-14 03:00:30,291 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_KEY {bucket=[encrypted], path=[README10.md]} | ret=SUCCESS |  
2023-07-14 03:00:30,442 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=INIT_MULTIPART_UPLOAD {bucket=[encrypted], path=[multiUpload.1.gz], uploads=[]} | ret=SUCCESS |  
2023-07-14 03:00:31,887 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_MULTIPART_KEY {bucket=[encrypted], path=[multiUpload.1.gz], uploadId=[450a1178-bcc8-448e-9a52-1d7119937d34-110710202720452745], partNumber=[2]} | ret=SUCCESS |  
2023-07-14 03:00:32,164 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_MULTIPART_KEY {bucket=[encrypted], path=[multiUpload.1.gz], uploadId=[450a1178-bcc8-448e-9a52-1d7119937d34-110710202720452745], partNumber=[1]} | ret=SUCCESS |  
2023-07-14 03:00:32,396 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[encrypted], path=[multiUpload.1.gz], uploadId=[450a1178-bcc8-448e-9a52-1d7119937d34-110710202720452745]} | ret=SUCCESS |  
2023-07-14 03:00:32,544 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=INIT_MULTIPART_UPLOAD {bucket=[encrypted], path=[multiUpload.2.gz], uploads=[]} | ret=SUCCESS |  
2023-07-14 03:00:33,526 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_MULTIPART_KEY {bucket=[encrypted], path=[multiUpload.2.gz], uploadId=[5904361b-26f2-44df-990f-77eae343cadc-110710202860109964], partNumber=[2]} | ret=SUCCESS |  
2023-07-14 03:00:34,096 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_MULTIPART_KEY {bucket=[encrypted], path=[multiUpload.2.gz], uploadId=[5904361b-26f2-44df-990f-77eae343cadc-110710202860109964], partNumber=[1]} | ret=SUCCESS |  
2023-07-14 03:00:34,192 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=COMPLETE_MULTIPART_UPLOAD {bucket=[encrypted], path=[multiUpload.2.gz], uploadId=[5904361b-26f2-44df-990f-77eae343cadc-110710202860109964]} | ret=SUCCESS |  
2023-07-14 03:00:34,288 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=CREATE_BUCKET {bucket=[bucket-zddvcqqpja]} | ret=SUCCESS |  
2023-07-14 03:00:34,338 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=LIST_S3_BUCKETS {} | ret=SUCCESS |  
2023-07-14 03:00:34,376 | INFO  | S3GAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.114 | op=HEAD_BUCKET {bucket=[encrypted]} | ret=SUCCESS |  
